date,ta,tb,tc
2021-05-28 02:00:00,187,182,175
2021-05-28 03:00:00,158,146,146
2021-05-28 04:00:00,131,126,126
2021-05-28 05:00:00,325,295,294
2021-05-28 06:00:00,842,808,801
2021-05-28 07:00:00,980,954,949
2021-05-28 08:00:00,1642,1377,1339
2021-05-28 09:00:00,8950,2548,2445
2021-05-28 10:00:00,10832,3081,2978
2021-05-28 11:00:00,9598,2689,2619
2021-05-28 12:00:00,9188,2291,2245
2021-05-28 13:00:00,9333,2294,2197
2021-05-28 14:00:00,9892,2774,2690
2021-05-28 15:00:00,9099,2782,2685
2021-05-28 16:00:00,8735,2607,2512
2021-05-28 17:00:00,7891,2430,2332
2021-05-28 18:00:00,8813,2791,2740
2021-05-28 19:00:00,8128,2333,2273
2021-05-28 20:00:00,7668,2246,2195
2021-05-28 21:00:00,6704,2044,2017
2021-05-28 22:00:00,5670,1802,1770
2021-05-28 23:00:00,3824,1190,1170
2021-05-29 00:00:00,1569,810,719
2021-05-29 01:00:00,310,302,300
2021-05-29 02:00:00,200,189,182
2021-05-29 03:00:00,198,195,195
2021-05-29 04:00:00,177,170,168
2021-05-29 05:00:00,316,313,313
2021-05-29 06:00:00,594,579,577
2021-05-29 07:00:00,882,873,871
2021-05-29 08:00:00,1368,1224,1202
2021-05-29 09:00:00,7804,2414,2339
2021-05-29 10:00:00,9736,2771,2690
2021-05-29 11:00:00,9347,2833,2746
2021-05-29 12:00:00,8891,2236,2191
2021-05-29 13:00:00,9098,2183,2140
2021-05-29 14:00:00,9185,2328,2251
2021-05-29 15:00:00,8611,2760,2682
2021-05-29 16:00:00,9031,2654,2555
2021-05-29 17:00:00,8589,2688,2615
2021-05-29 18:00:00,9035,2555,2499
2021-05-29 19:00:00,7640,2311,2277
2021-05-29 20:00:00,7020,2051,2020
2021-05-29 21:00:00,6345,2102,2062
2021-05-29 22:00:00,5819,1830,1784
2021-05-29 23:00:00,3294,1104,1084
2021-05-30 00:00:00,2088,845,837
2021-05-30 01:00:00,351,338,338
2021-05-30 02:00:00,179,167,162
2021-05-30 03:00:00,243,239,234
2021-05-30 04:00:00,164,162,162
2021-05-30 05:00:00,306,291,290
2021-05-30 06:00:00,535,527,525
2021-05-30 07:00:00,816,813,808
2021-05-30 08:00:00,1346,1277,1254
2021-05-30 09:00:00,7959,2362,2304
2021-05-30 10:00:00,9764,2624,2549
2021-05-30 11:00:00,8965,2463,2410
2021-05-30 12:00:00,8811,2184,2138
2021-05-30 13:00:00,8429,2110,2055
2021-05-30 14:00:00,9145,2253,2188
2021-05-30 15:00:00,8752,2489,2421
2021-05-30 16:00:00,8730,2835,2750
2021-05-30 17:00:00,8170,2491,2434
2021-05-30 18:00:00,9089,2496,2447
2021-05-30 19:00:00,7865,2188,2143
2021-05-30 20:00:00,6986,2106,2049
2021-05-30 21:00:00,6756,2082,2044
2021-05-30 22:00:00,5031,1825,1797
2021-05-30 23:00:00,3332,1242,1216
2021-05-31 00:00:00,1992,803,800
2021-05-31 01:00:00,373,363,360
2021-05-31 02:00:00,187,181,178
2021-05-31 03:00:00,256,246,242
2021-05-31 04:00:00,173,171,170
2021-05-31 05:00:00,304,304,304
2021-05-31 06:00:00,587,583,581
2021-05-31 07:00:00,827,816,812
2021-05-31 08:00:00,1307,1140,1123
2021-05-31 09:00:00,8638,2415,2343
2021-05-31 10:00:00,10593,2986,2887
2021-05-31 11:00:00,9104,2521,2436
2021-05-31 12:00:00,8741,2258,2209
2021-05-31 13:00:00,8621,2175,2098
2021-05-31 14:00:00,9053,2338,2207
2021-05-31 15:00:00,8950,2741,2634
2021-05-31 16:00:00,8603,2484,2384
2021-05-31 17:00:00,7771,2762,2663
2021-05-31 18:00:00,10257,3742,3681
2021-05-31 19:00:00,7700,2297,2244
2021-05-31 20:00:00,7760,2374,2343
2021-05-31 21:00:00,7127,2242,2214
2021-05-31 22:00:00,5585,1873,1842
2021-05-31 23:00:00,3196,1199,1183
2021-06-01 00:00:00,1927,1119,1114
2021-06-01 01:00:00,474,437,434
2021-06-01 02:00:00,239,227,221
2021-06-01 03:00:00,306,302,293
2021-06-01 04:00:00,190,179,179
2021-06-01 05:00:00,366,352,352
2021-06-01 06:00:00,691,687,684
2021-06-01 07:00:00,971,961,958
2021-06-01 08:00:00,1479,1323,1296
2021-06-01 09:00:00,8008,2452,2368
2021-06-01 10:00:00,15559,5667,5567
2021-06-01 11:00:00,16948,5439,5354
2021-06-01 12:00:00,16064,5053,5001
2021-06-01 13:00:00,15669,5036,4941
2021-06-01 14:00:00,16285,5040,4868
2021-06-01 15:00:00,15672,5271,5162
2021-06-01 16:00:00,15418,5295,5207
2021-06-01 17:00:00,14178,4728,4664
2021-06-01 18:00:00,14241,4321,4237
2021-06-01 19:00:00,21353,4201,4158
2021-06-01 20:00:00,13232,4351,4309
2021-06-01 21:00:00,12730,4460,4423
2021-06-01 22:00:00,10788,4279,4247
2021-06-01 23:00:00,8265,3017,3004
2021-06-02 00:00:00,3470,1680,1671
2021-06-02 01:00:00,514,512,503
2021-06-02 02:00:00,242,231,230
2021-06-02 03:00:00,275,272,269
2021-06-02 04:00:00,242,239,239
2021-06-02 05:00:00,437,434,434
2021-06-02 06:00:00,1106,1100,1097
2021-06-02 07:00:00,1499,1490,1481
2021-06-02 08:00:00,2098,2036,2015
2021-06-02 09:00:00,11448,3767,3674
2021-06-02 10:00:00,13435,4031,3919
2021-06-02 11:00:00,12177,3616,3527
2021-06-02 12:00:00,11889,3339,3293
2021-06-02 13:00:00,11420,3217,3126
2021-06-02 14:00:00,11764,3103,2988
2021-06-02 15:00:00,13710,3740,3622
2021-06-02 16:00:00,12292,3671,3575
2021-06-02 17:00:00,11592,3253,3157
2021-06-02 18:00:00,12283,3452,3372
2021-06-02 19:00:00,11853,3861,3818
2021-06-02 20:00:00,10768,3266,3229
2021-06-02 21:00:00,9517,3281,3259
2021-06-02 22:00:00,7391,2733,2700
2021-06-02 23:00:00,4769,1891,1871
2021-06-03 00:00:00,2989,1228,1218
2021-06-03 01:00:00,448,437,434
2021-06-03 02:00:00,220,213,206
2021-06-03 03:00:00,167,159,159
2021-06-03 04:00:00,177,174,173
2021-06-03 05:00:00,585,577,576
2021-06-03 06:00:00,1005,994,984
2021-06-03 07:00:00,1453,1441,1438
2021-06-03 08:00:00,1904,1854,1833
2021-06-03 09:00:00,11790,3559,3417
2021-06-03 10:00:00,13555,3893,3739
2021-06-03 11:00:00,12407,3446,3353
2021-06-03 12:00:00,11272,3025,2969
2021-06-03 13:00:00,11474,2862,2761
2021-06-03 14:00:00,15274,3133,3045
2021-06-03 15:00:00,11537,3312,3226
2021-06-03 16:00:00,10866,3393,3341
2021-06-03 17:00:00,9897,3225,3143
2021-06-03 18:00:00,10708,3193,3119
2021-06-03 19:00:00,10528,2875,2832
2021-06-03 20:00:00,10474,2931,2884
2021-06-03 21:00:00,9700,3003,2966
2021-06-03 22:00:00,7235,2360,2330
2021-06-03 23:00:00,4699,1473,1460
2021-06-04 00:00:00,2289,1131,1104
2021-06-04 01:00:00,374,370,361
2021-06-04 02:00:00,262,251,246
2021-06-04 03:00:00,172,164,159
2021-06-04 04:00:00,200,193,193
2021-06-04 05:00:00,613,609,607
2021-06-04 06:00:00,1202,1191,1183
2021-06-04 07:00:00,1720,1707,1701
2021-06-04 08:00:00,2447,2265,2239
2021-06-04 09:00:00,10021,3418,3336
2021-06-04 10:00:00,12720,3874,3764
2021-06-04 11:00:00,10462,3273,3200
2021-06-04 12:00:00,10739,2963,2899
2021-06-04 13:00:00,10156,2840,2770
2021-06-04 14:00:00,9759,2836,2762
2021-06-04 15:00:00,10277,3287,3178
2021-06-04 16:00:00,11463,3065,2970
2021-06-04 17:00:00,9149,3225,3135
2021-06-04 18:00:00,10251,3122,3021
2021-06-04 19:00:00,8894,2590,2553
2021-06-04 20:00:00,8788,2834,2801
2021-06-04 21:00:00,8416,2501,2467
2021-06-04 22:00:00,7385,2395,2348
2021-06-04 23:00:00,4409,1525,1505
2021-06-05 00:00:00,2299,1236,1205
2021-06-05 01:00:00,484,463,428
2021-06-05 02:00:00,287,282,244
2021-06-05 03:00:00,257,256,242
2021-06-05 04:00:00,229,224,223
2021-06-05 05:00:00,559,549,542
2021-06-05 06:00:00,1157,1142,1133
2021-06-05 07:00:00,1674,1654,1645
2021-06-05 08:00:00,2380,2045,2023
2021-06-05 09:00:00,7957,3341,3259
2021-06-05 10:00:00,9372,3538,3467
2021-06-05 11:00:00,9033,3158,3088
2021-06-05 12:00:00,7210,2547,2493
2021-06-05 13:00:00,8731,2700,2643
2021-06-05 14:00:00,9142,2842,2774
2021-06-05 15:00:00,8789,3262,3155
2021-06-05 16:00:00,8663,2901,2824
2021-06-05 17:00:00,7477,2698,2641
2021-06-05 18:00:00,9051,2792,2736
2021-06-05 19:00:00,7212,2322,2288
2021-06-05 20:00:00,6614,2478,2442
2021-06-05 21:00:00,6468,2464,2441
2021-06-05 22:00:00,6079,2340,2314
2021-06-05 23:00:00,3749,1398,1377
2021-06-06 00:00:00,2198,1086,1077
2021-06-06 01:00:00,381,377,369
2021-06-06 02:00:00,226,225,220
2021-06-06 03:00:00,304,304,304
2021-06-06 04:00:00,182,179,179
2021-06-06 05:00:00,319,314,313
2021-06-06 06:00:00,782,780,777
2021-06-06 07:00:00,1276,1272,1269
2021-06-06 08:00:00,1888,1683,1664
2021-06-06 09:00:00,8933,3039,2977
2021-06-06 10:00:00,10423,3173,3104
2021-06-06 11:00:00,9507,2783,2720
2021-06-06 12:00:00,8057,2371,2332
2021-06-06 13:00:00,7736,2302,2267
2021-06-06 14:00:00,9075,2537,2475
2021-06-06 15:00:00,8136,2533,2471
2021-06-06 16:00:00,7792,2588,2530
2021-06-06 17:00:00,8528,3307,3240
2021-06-06 18:00:00,7999,2565,2522
2021-06-06 19:00:00,7007,2216,2182
2021-06-06 20:00:00,6472,2343,2313
2021-06-06 21:00:00,5997,2359,2337
2021-06-06 22:00:00,5709,2129,2096
2021-06-06 23:00:00,3343,1202,1192
2021-06-07 00:00:00,1697,848,841
2021-06-07 01:00:00,316,303,300
2021-06-07 02:00:00,205,202,198
2021-06-07 03:00:00,230,226,223
2021-06-07 04:00:00,181,180,178
2021-06-07 05:00:00,300,297,297
2021-06-07 06:00:00,676,670,667
2021-06-07 07:00:00,1128,1115,1109
2021-06-07 08:00:00,1780,1520,1478
2021-06-07 09:00:00,8069,2854,2737
2021-06-07 10:00:00,9656,3085,2973
2021-06-07 11:00:00,8250,2659,2557
2021-06-07 12:00:00,14401,2438,2406
2021-06-07 13:00:00,12222,2494,2411
2021-06-07 14:00:00,8409,2519,2401
2021-06-07 15:00:00,8426,2557,2484
2021-06-07 16:00:00,7759,2760,2679
2021-06-07 17:00:00,7492,2806,2727
2021-06-07 18:00:00,8353,3260,3213
2021-06-07 19:00:00,7466,2672,2640
2021-06-07 20:00:00,7156,2652,2616
2021-06-07 21:00:00,7338,2828,2798
2021-06-07 22:00:00,5794,2054,2036
2021-06-07 23:00:00,3692,1346,1321
2021-06-08 00:00:00,1658,819,809
2021-06-08 01:00:00,344,333,329
2021-06-08 02:00:00,175,167,165
2021-06-08 03:00:00,294,284,284
2021-06-08 04:00:00,182,180,178
2021-06-08 05:00:00,296,293,293
2021-06-08 06:00:00,747,738,732
2021-06-08 07:00:00,1082,1074,1068
2021-06-08 08:00:00,1701,1608,1584
2021-06-08 09:00:00,7905,2790,2708
2021-06-08 10:00:00,9295,3124,3023
2021-06-08 11:00:00,8619,2717,2620
2021-06-08 12:00:00,7899,2412,2365
2021-06-08 13:00:00,8678,2753,2688
2021-06-08 14:00:00,8145,2780,2693
2021-06-08 15:00:00,7522,2417,2358
2021-06-08 16:00:00,7222,2420,2356
2021-06-08 17:00:00,6791,2418,2350
2021-06-08 18:00:00,8333,2851,2815
2021-06-08 19:00:00,7700,2441,2404
2021-06-08 20:00:00,6717,2545,2512
2021-06-08 21:00:00,6459,2548,2525
2021-06-08 22:00:00,5876,2022,1991
2021-06-08 23:00:00,3490,1267,1241
2021-06-09 00:00:00,1803,832,818
2021-06-09 01:00:00,323,316,308
2021-06-09 02:00:00,196,193,186
2021-06-09 03:00:00,245,241,230
2021-06-09 04:00:00,211,210,209
2021-06-09 05:00:00,341,335,329
2021-06-09 06:00:00,892,882,871
2021-06-09 07:00:00,1270,1248,1230
2021-06-09 08:00:00,1955,1807,1781
2021-06-09 09:00:00,7635,2887,2788
2021-06-09 10:00:00,9296,3251,3150
2021-06-09 11:00:00,8756,2856,2764
2021-06-09 12:00:00,7195,2462,2417
2021-06-09 13:00:00,7738,2376,2314
2021-06-09 14:00:00,10039,2499,2408
2021-06-09 15:00:00,15168,2561,2481
2021-06-09 16:00:00,7604,2568,2466
2021-06-09 17:00:00,7376,3049,2965
2021-06-09 18:00:00,8622,2609,2559
2021-06-09 19:00:00,7803,2703,2662
2021-06-09 20:00:00,6772,2573,2539
2021-06-09 21:00:00,6840,2780,2762
2021-06-09 22:00:00,5268,1935,1915
2021-06-09 23:00:00,3182,1203,1194
2021-06-10 00:00:00,1961,860,848
2021-06-10 01:00:00,300,295,291
2021-06-10 02:00:00,182,180,179
2021-06-10 03:00:00,155,151,145
2021-06-10 04:00:00,150,150,149
2021-06-10 05:00:00,570,565,559
2021-06-10 06:00:00,784,781,772
2021-06-10 07:00:00,1153,1137,1133
2021-06-10 08:00:00,1719,1578,1548
2021-06-10 09:00:00,8007,2805,2715
2021-06-10 10:00:00,9386,3047,2962
2021-06-10 11:00:00,8194,2587,2505
2021-06-10 12:00:00,7352,2336,2282
2021-06-10 13:00:00,7511,2266,2207
2021-06-10 14:00:00,8062,2520,2454
2021-06-10 15:00:00,7815,2681,2592
2021-06-10 16:00:00,7782,2625,2534
2021-06-10 17:00:00,7254,2580,2517
2021-06-10 18:00:00,7893,2602,2550
2021-06-10 19:00:00,7420,2462,2427
2021-06-10 20:00:00,6392,2405,2374
2021-06-10 21:00:00,5830,2269,2250
2021-06-10 22:00:00,5254,1890,1873
2021-06-10 23:00:00,3768,1283,1269
2021-06-11 00:00:00,1879,882,874
2021-06-11 01:00:00,365,346,343
2021-06-11 02:00:00,173,166,166
2021-06-11 03:00:00,154,151,148
2021-06-11 04:00:00,140,134,133
2021-06-11 05:00:00,514,510,510
2021-06-11 06:00:00,894,885,880
2021-06-11 07:00:00,1269,1256,1244
2021-06-11 08:00:00,1885,1715,1688
2021-06-11 09:00:00,7804,2744,2682
2021-06-11 10:00:00,9870,3024,2936
2021-06-11 11:00:00,8040,2728,2661
2021-06-11 12:00:00,7164,2389,2364
2021-06-11 13:00:00,7484,2306,2242
2021-06-11 14:00:00,8341,3048,2960
2021-06-11 15:00:00,7637,2690,2604
2021-06-11 16:00:00,7252,2449,2378
2021-06-11 17:00:00,6657,2549,2492
2021-06-11 18:00:00,8054,2822,2775
2021-06-11 19:00:00,8034,2548,2516
2021-06-11 20:00:00,6510,2305,2284
2021-06-11 21:00:00,5811,2207,2181
2021-06-11 22:00:00,4913,2044,2019
2021-06-11 23:00:00,2932,1275,1263
2021-06-12 00:00:00,1724,930,922
2021-06-12 01:00:00,412,404,388
2021-06-12 02:00:00,209,203,200
2021-06-12 03:00:00,245,242,240
2021-06-12 04:00:00,213,209,207
2021-06-12 05:00:00,339,336,329
2021-06-12 06:00:00,754,735,727
2021-06-12 07:00:00,1118,1097,1090
2021-06-12 08:00:00,1504,1390,1374
2021-06-12 09:00:00,7097,2454,2408
2021-06-12 10:00:00,8265,2772,2713
2021-06-12 11:00:00,7151,2365,2317
2021-06-12 12:00:00,6935,2105,2067
2021-06-12 13:00:00,7869,2048,2006
2021-06-12 14:00:00,7555,2144,2075
2021-06-12 15:00:00,7152,2323,2267
2021-06-12 16:00:00,6983,2533,2473
2021-06-12 17:00:00,6448,2332,2278
2021-06-12 18:00:00,6759,2156,2124
2021-06-12 19:00:00,6577,2063,2034
2021-06-12 20:00:00,6936,2959,2928
2021-06-12 21:00:00,5324,2141,2116
2021-06-12 22:00:00,4901,1995,1976
2021-06-12 23:00:00,3039,1266,1248
2021-06-13 00:00:00,1442,848,843
2021-06-13 01:00:00,375,372,368
2021-06-13 02:00:00,205,199,194
2021-06-13 03:00:00,269,265,262
2021-06-13 04:00:00,190,189,187
2021-06-13 05:00:00,318,315,314
2021-06-13 06:00:00,647,632,630
2021-06-13 07:00:00,972,945,941
2021-06-13 08:00:00,1559,1377,1366
2021-06-13 09:00:00,6531,2425,2375
2021-06-13 10:00:00,8515,2860,2810
2021-06-13 11:00:00,7134,2275,2204
2021-06-13 12:00:00,7106,1904,1866
2021-06-13 13:00:00,6547,2006,1960
2021-06-13 14:00:00,8068,2137,2092
2021-06-13 15:00:00,6656,2113,2052
2021-06-13 16:00:00,6843,2408,2334
2021-06-13 17:00:00,6959,2663,2599
2021-06-13 18:00:00,7682,2238,2190
2021-06-13 19:00:00,6230,1982,1960
2021-06-13 20:00:00,5641,1968,1952
2021-06-13 21:00:00,5324,1992,1968
2021-06-13 22:00:00,4713,1766,1749
2021-06-13 23:00:00,2532,1378,1352
2021-06-14 00:00:00,1419,827,809
2021-06-14 01:00:00,357,349,344
2021-06-14 02:00:00,207,204,201
2021-06-14 03:00:00,259,254,252
2021-06-14 04:00:00,174,170,169
2021-06-14 05:00:00,308,301,300
2021-06-14 06:00:00,643,636,635
2021-06-14 07:00:00,1055,1040,1032
2021-06-14 08:00:00,1628,1366,1343
2021-06-14 09:00:00,6148,2398,2350
2021-06-14 10:00:00,7507,2583,2525
2021-06-14 11:00:00,7051,2317,2269
2021-06-14 12:00:00,5749,2008,1974
2021-06-14 13:00:00,6622,1959,1925
2021-06-14 14:00:00,7194,2122,2072
2021-06-14 15:00:00,6805,2216,2167
2021-06-14 16:00:00,7834,2401,2356
2021-06-14 17:00:00,6626,2378,2329
2021-06-14 18:00:00,7182,2425,2389
2021-06-14 19:00:00,6043,2136,2105
2021-06-14 20:00:00,5863,2370,2336
2021-06-14 21:00:00,5485,2068,2031
2021-06-14 22:00:00,4582,1753,1736
2021-06-14 23:00:00,2982,1176,1165
2021-06-15 00:00:00,1639,775,771
2021-06-15 01:00:00,303,298,294
2021-06-15 02:00:00,146,142,140
2021-06-15 03:00:00,263,262,260
2021-06-15 04:00:00,156,155,155
2021-06-15 05:00:00,355,347,344
2021-06-15 06:00:00,733,717,712
2021-06-15 07:00:00,1057,1032,1029
2021-06-15 08:00:00,1723,1588,1563
2021-06-15 09:00:00,6641,2543,2467
2021-06-15 10:00:00,8514,2929,2836
2021-06-15 11:00:00,9476,2695,2590
2021-06-15 12:00:00,7422,2489,2446
2021-06-15 13:00:00,7722,2228,2143
2021-06-15 14:00:00,8629,2395,2296
2021-06-15 15:00:00,14419,2394,2320
2021-06-15 16:00:00,7846,2472,2397
2021-06-15 17:00:00,8159,2663,2597
2021-06-15 18:00:00,8396,2648,2597
2021-06-15 19:00:00,8036,2431,2402
2021-06-15 20:00:00,15949,5885,5857
2021-06-15 21:00:00,13101,4499,4458
2021-06-15 22:00:00,11167,3873,3842
2021-06-15 23:00:00,7105,2467,2443
2021-06-16 00:00:00,2612,1772,1754
2021-06-16 01:00:00,671,670,665
2021-06-16 02:00:00,327,323,319
2021-06-16 03:00:00,317,314,308
2021-06-16 04:00:00,264,258,258
2021-06-16 05:00:00,542,536,533
2021-06-16 06:00:00,1167,1164,1157
2021-06-16 07:00:00,1537,1533,1528
2021-06-16 08:00:00,2316,2132,2093
2021-06-16 09:00:00,13972,3904,3810
2021-06-16 10:00:00,22714,3693,3592
2021-06-16 11:00:00,20490,3359,3267
2021-06-16 12:00:00,11902,3128,3074
2021-06-16 13:00:00,12706,2888,2820
2021-06-16 14:00:00,11526,3045,2963
2021-06-16 15:00:00,10402,3044,2965
2021-06-16 16:00:00,10201,3074,2990
2021-06-16 17:00:00,9446,3180,3127
2021-06-16 18:00:00,10298,3311,3263
2021-06-16 19:00:00,11145,3024,3002
2021-06-16 20:00:00,9610,3231,3200
2021-06-16 21:00:00,8888,3159,3143
2021-06-16 22:00:00,7787,2870,2840
2021-06-16 23:00:00,5511,1778,1755
2021-06-17 00:00:00,1845,1095,1080
2021-06-17 01:00:00,389,381,372
2021-06-17 02:00:00,228,225,220
2021-06-17 03:00:00,192,184,182
2021-06-17 04:00:00,288,281,280
2021-06-17 05:00:00,453,451,450
2021-06-17 06:00:00,851,851,849
2021-06-17 07:00:00,1201,1200,1190
2021-06-17 08:00:00,3221,1975,1941
2021-06-17 09:00:00,10530,3212,3114
2021-06-17 10:00:00,11732,3311,3221
2021-06-17 11:00:00,10510,2932,2841
2021-06-17 12:00:00,10086,2770,2719
2021-06-17 13:00:00,11559,2649,2585
2021-06-17 14:00:00,12141,2932,2841
2021-06-17 15:00:00,10086,2844,2766
2021-06-17 16:00:00,10212,3138,3055
2021-06-17 17:00:00,14363,3695,3630
2021-06-17 18:00:00,10547,2987,2948
2021-06-17 19:00:00,10839,3012,2979
2021-06-17 20:00:00,10621,3269,3240
2021-06-17 21:00:00,9770,3131,3106
2021-06-17 22:00:00,8731,2728,2711
2021-06-17 23:00:00,8173,2007,1994
2021-06-18 00:00:00,6073,1248,1238
2021-06-18 01:00:00,529,524,522
2021-06-18 02:00:00,289,267,266
2021-06-18 03:00:00,187,187,185
2021-06-18 04:00:00,179,177,175
2021-06-18 05:00:00,550,546,541
2021-06-18 06:00:00,951,945,937
2021-06-18 07:00:00,1455,1446,1441
2021-06-18 08:00:00,3482,2138,2102
2021-06-18 09:00:00,11419,3443,3354
2021-06-18 10:00:00,12560,3572,3478
2021-06-18 11:00:00,11846,3218,3136
2021-06-18 12:00:00,11059,2993,2951
2021-06-18 13:00:00,15605,2964,2909
2021-06-18 14:00:00,11714,2847,2762
2021-06-18 15:00:00,15488,3146,3055
2021-06-18 16:00:00,11272,2972,2901
2021-06-18 17:00:00,11528,3145,3062
2021-06-18 18:00:00,11364,3215,3173
2021-06-18 19:00:00,10798,2966,2930
2021-06-18 20:00:00,10879,3649,3620
2021-06-18 21:00:00,9623,3019,2987
2021-06-18 22:00:00,9719,2823,2804
2021-06-18 23:00:00,7581,1804,1789
2021-06-19 00:00:00,4192,1173,1160
2021-06-19 01:00:00,510,507,500
2021-06-19 02:00:00,264,260,259
2021-06-19 03:00:00,202,202,199
2021-06-19 04:00:00,336,333,331
2021-06-19 05:00:00,539,537,530
2021-06-19 06:00:00,779,778,775
2021-06-19 07:00:00,1269,1264,1260
2021-06-19 08:00:00,1816,1718,1686
2021-06-19 09:00:00,8903,3237,3168
2021-06-19 10:00:00,11645,3268,3189
2021-06-19 11:00:00,10933,3097,3028
2021-06-19 12:00:00,11009,3609,3569
2021-06-19 13:00:00,13615,2605,2540
2021-06-19 14:00:00,13823,2965,2896
2021-06-19 15:00:00,14433,3385,3336
2021-06-19 16:00:00,18634,2875,2818
2021-06-19 17:00:00,17771,2943,2867
2021-06-19 18:00:00,17936,2868,2830
2021-06-19 19:00:00,18034,2643,2604
2021-06-19 20:00:00,10027,3684,3662
2021-06-19 21:00:00,7943,2439,2421
2021-06-19 22:00:00,7727,2242,2225
2021-06-19 23:00:00,6472,1980,1962
2021-06-20 00:00:00,2623,1652,1645
2021-06-20 01:00:00,472,448,441
2021-06-20 02:00:00,297,260,260
2021-06-20 03:00:00,306,304,298
2021-06-20 04:00:00,176,173,172
2021-06-20 05:00:00,279,278,278
2021-06-20 06:00:00,648,648,646
2021-06-20 07:00:00,1095,1087,1080
2021-06-20 08:00:00,1673,1584,1574
2021-06-20 09:00:00,8528,2844,2784
2021-06-20 10:00:00,11150,3171,3119
2021-06-20 11:00:00,11861,2762,2704
2021-06-20 12:00:00,9707,2529,2493
2021-06-20 13:00:00,12751,2522,2483
2021-06-20 14:00:00,11639,2977,2908
2021-06-20 15:00:00,18256,2660,2614
2021-06-20 16:00:00,18526,2907,2842
2021-06-20 17:00:00,18549,2854,2783
2021-06-20 18:00:00,16255,2780,2726
2021-06-20 19:00:00,9270,2541,2500
2021-06-20 20:00:00,8458,2698,2676
2021-06-20 21:00:00,8513,2649,2627
2021-06-20 22:00:00,8305,2484,2458
2021-06-20 23:00:00,6435,1575,1549
2021-06-21 00:00:00,1919,875,858
2021-06-21 01:00:00,406,403,398
2021-06-21 02:00:00,243,214,207
2021-06-21 03:00:00,249,245,241
2021-06-21 04:00:00,171,166,166
2021-06-21 05:00:00,323,322,322
2021-06-21 06:00:00,697,696,694
2021-06-21 07:00:00,1047,1045,1041
2021-06-21 08:00:00,1536,1480,1459
2021-06-21 09:00:00,10260,3172,3070
2021-06-21 10:00:00,12939,3136,3031
2021-06-21 11:00:00,11464,2847,2758
2021-06-21 12:00:00,9660,2544,2468
2021-06-21 13:00:00,11499,2567,2475
2021-06-21 14:00:00,9978,2649,2587
2021-06-21 15:00:00,14184,2568,2497
2021-06-21 16:00:00,25150,2668,2590
2021-06-21 17:00:00,25071,2905,2815
2021-06-21 18:00:00,20189,3194,3147
2021-06-21 19:00:00,20792,2591,2559
2021-06-21 20:00:00,9529,2778,2741
2021-06-21 21:00:00,9036,2626,2590
2021-06-21 22:00:00,6190,2006,1982
2021-06-21 23:00:00,3972,1278,1261
2021-06-22 00:00:00,1617,764,753
2021-06-22 01:00:00,327,319,314
2021-06-22 02:00:00,175,170,170
2021-06-22 03:00:00,242,237,235
2021-06-22 04:00:00,209,204,202
2021-06-22 05:00:00,336,336,333
2021-06-22 06:00:00,675,670,666
2021-06-22 07:00:00,1073,1069,1059
2021-06-22 08:00:00,1611,1426,1397
2021-06-22 09:00:00,9922,2688,2622
2021-06-22 10:00:00,11135,3042,2952
2021-06-22 11:00:00,10520,2981,2919
2021-06-22 12:00:00,9524,2595,2562
2021-06-22 13:00:00,10653,2293,2222
2021-06-22 14:00:00,10630,2619,2536
2021-06-22 15:00:00,9864,2551,2482
2021-06-22 16:00:00,9898,3136,3048
2021-06-22 17:00:00,19017,2629,2538
2021-06-22 18:00:00,25429,2632,2579
2021-06-22 19:00:00,23971,2272,2239
2021-06-22 20:00:00,15686,2486,2449
2021-06-22 21:00:00,9236,2557,2528
2021-06-22 22:00:00,6524,2430,2395
2021-06-22 23:00:00,4014,1300,1283
2021-06-23 00:00:00,1943,711,700
2021-06-23 01:00:00,315,309,303
2021-06-23 02:00:00,179,174,171
2021-06-23 03:00:00,107,102,100
2021-06-23 04:00:00,248,248,244
2021-06-23 05:00:00,315,305,303
2021-06-23 06:00:00,638,636,629
2021-06-23 07:00:00,917,912,906
2021-06-23 08:00:00,1399,1302,1290
2021-06-23 09:00:00,8904,2509,2431
2021-06-23 10:00:00,10907,2877,2800
2021-06-23 11:00:00,10168,2476,2393
2021-06-23 12:00:00,9565,2170,2139
2021-06-23 13:00:00,9453,2163,2095
2021-06-23 14:00:00,10352,3322,3236
2021-06-23 15:00:00,9375,2693,2605
2021-06-23 16:00:00,9069,2464,2385
2021-06-23 17:00:00,8232,2428,2354
2021-06-23 18:00:00,9661,2554,2502
2021-06-23 19:00:00,9260,2338,2302
2021-06-23 20:00:00,8965,2486,2458
2021-06-23 21:00:00,8736,2758,2730
2021-06-23 22:00:00,5682,1976,1957
2021-06-23 23:00:00,3592,1141,1117
2021-06-24 00:00:00,1575,689,681
2021-06-24 01:00:00,279,274,264
2021-06-24 02:00:00,203,196,192
